long,lat,ASMT_YEAR,TAX_YEAR,PIN_DASH,neighborhood,assess_total_assyr,home_value,wths_wants,assessment_year,situs_addr_city,situs_addr_line_1,situs_addr_line_2,situs_addr_state_legdat,situs_addr_zip_legdat,situs_cmptaddr_direct_legdat,situs_cmptaddr_name_legdat,situs_cmptaddr_number_legdat,situs_cmptaddr_numsuf_legdat,situs_cmptaddr_suffix_legdat
-87.95751849,42.35272516,2020,2019,07-28-101-006,9828460,61955,"$185,865.00",$223.04,2020,GURNEE,6212 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6212,,DR
-87.95705135,42.34986312,2020,2019,07-28-101-038,9828460,66064,"$198,192.00",$237.83,2020,GURNEE,6300 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6300,,DR
-87.95684989,42.35135224,2020,2019,07-28-103-009,9828460,65471,"$196,413.00",$235.70,2020,GURNEE,615 SANDWEDGE PL,,IL,60031,,SANDWEDGE,615,,PL
-87.9571948,42.35272309,2020,2019,07-28-101-008,9828460,63176,"$189,528.00",$227.43,2020,GURNEE,6208 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6208,,DR
-87.95792002,42.35224124,2020,2019,07-28-102-001,9828460,63024,"$189,072.00",$226.89,2020,GURNEE,6223 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6223,,DR
-87.95852235,42.35238008,2020,2019,07-28-101-012,9828460,62713,"$188,139.00",$225.77,2020,GURNEE,6236 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6236,,DR
-87.95745755,42.34985463,2020,2019,07-28-101-036,9828460,62002,"$186,006.00",$223.21,2020,GURNEE,6296 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6296,,DR
-87.95684975,42.35182851,2020,2019,07-28-103-005,9828460,55746,"$167,238.00",$200.69,2020,GURNEE,591 SANDWEDGE PL,,IL,60031,,SANDWEDGE,591,,PL
-87.95755382,42.35225549,2020,2019,07-28-102-003,9828460,55525,"$166,575.00",$199.89,2020,GURNEE,6213 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6213,,DR
-87.9585191,42.35178624,2020,2019,07-28-101-017,9828460,55369,"$166,107.00",$199.33,2020,GURNEE,6246 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6246,,DR
-87.95735665,42.35272412,2020,2019,07-28-101-007,9828460,54823,"$164,469.00",$197.36,2020,GURNEE,6210 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6210,,DR
-87.95747986,42.35205185,2020,2019,07-28-102-018,9828460,54470,"$163,410.00",$196.09,2020,GURNEE,578 SANDWEDGE PL,,IL,60031,,SANDWEDGE,578,,PL
-87.9577129,42.35225603,2020,2019,07-28-102-002,9828460,54075,"$162,225.00",$194.67,2020,GURNEE,6215 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6215,,DR
-87.95748155,42.35134254,2020,2019,07-28-102-024,9828460,67050,"$201,150.00",$241.38,2020,GURNEE,614 SANDWEDGE PL,,IL,60031,,SANDWEDGE,614,,PL
-87.95851988,42.35155044,2020,2019,07-28-101-019,9828460,55746,"$167,238.00",$200.69,2020,GURNEE,6250 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6250,,DR
-87.95789106,42.35087195,2020,2019,07-28-102-015,9828460,55735,"$167,205.00",$200.65,2020,GURNEE,6261 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6261,,DR
-87.95852027,42.35143253,2020,2019,07-28-101-020,9828460,68005,"$204,015.00",$244.82,2020,GURNEE,6252 EAGLE RIDGE DR,,IL,60031,,EAGLE RIDGE,6252,,DR
-87.95802488,42.34294904,2020,2019,07-28-308-049,9828440,108606,"$325,818.00",$390.98,2020,GURNEE,919 ADDERLY LN,,IL,60031,,ADDERLY,919,,LN
-87.95748178,42.34299746,2020,2019,07-28-308-051,9828440,107942,"$323,826.00",$388.59,2020,GURNEE,911 ADDERLY LN,,IL,60031,,ADDERLY,911,,LN
-87.9589198,42.34527993,2020,2019,07-28-308-021,9828440,110578,"$331,734.00",$398.08,2020,GURNEE,6301 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6301,,BLVD
-87.95462713,42.3450528,2020,2019,07-28-301-035,9828440,108227,"$324,681.00",$389.62,2020,GURNEE,6138 NEWBURY CT,,IL,60031,,NEWBURY,6138,,CT
-87.95746501,42.34558619,2020,2019,07-28-308-027,9828440,108000,"$324,000.00",$388.80,2020,GURNEE,6212 FORMOOR LN,,IL,60031,,FORMOOR,6212,,LN
-87.95854273,42.3429443,2020,2019,07-28-308-042,9828440,107833,"$323,499.00",$388.20,2020,GURNEE,6284 FORMOOR LN,,IL,60031,,FORMOOR,6284,,LN
-87.95854693,42.34658042,2020,2019,07-28-304-012,9828440,107394,"$322,182.00",$386.62,2020,GURNEE,772 DARNELL LN,,IL,60031,,DARNELL,772,,LN
-87.96000652,42.34439122,2020,2019,07-28-308-014,9828440,107291,"$321,873.00",$386.25,2020,GURNEE,6357 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6357,,BLVD
-87.95747878,42.34254239,2020,2019,07-28-308-058,9828440,106737,"$320,211.00",$384.25,2020,GURNEE,6295 FORMOOR LN,,IL,60031,,FORMOOR,6295,,LN
-87.95787411,42.34416616,2020,2019,07-28-313-008,9828440,106590,"$319,770.00",$383.72,2020,GURNEE,6253 FORMOOR LN,,IL,60031,,FORMOOR,6253,,LN
-87.96089619,42.34438252,2020,2019,07-28-308-011,9828440,106143,"$318,429.00",$382.11,2020,GURNEE,6381 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6381,,BLVD
-87.95854601,42.34690949,2020,2019,07-28-304-010,9828440,105886,"$317,658.00",$381.19,2020,GURNEE,756 DARNELL LN,,IL,60031,,DARNELL,756,,LN
-87.9558826,42.34543555,2020,2019,07-28-310-007,9828440,105434,"$316,302.00",$379.56,2020,GURNEE,805 DUNHILL CT,,IL,60031,,DUNHILL,805,,CT
-87.95479918,42.34888805,2020,2019,07-28-305-004,9828440,99426,"$298,278.00",$357.93,2020,GURNEE,721 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,721,,WAY
-87.95855568,42.34271036,2020,2019,07-28-308-043,9828440,105285,"$315,855.00",$379.03,2020,GURNEE,6288 FORMOOR LN,,IL,60031,,FORMOOR,6288,,LN
-87.9585269,42.34475724,2020,2019,07-28-308-031,9828440,104670,"$314,010.00",$376.81,2020,GURNEE,6240 FORMOOR LN,,IL,60031,,FORMOOR,6240,,LN
-87.9585644,42.34549185,2020,2019,07-28-308-001,9828440,104479,"$313,437.00",$376.12,2020,GURNEE,6293 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6293,,BLVD
-87.95485598,42.34512072,2020,2019,07-28-301-034,9828440,103628,"$310,884.00",$373.06,2020,GURNEE,6142 NEWBURY CT,,IL,60031,,NEWBURY,6142,,CT
-87.96184222,42.3453072,2020,2019,07-28-312-005,9828440,103589,"$310,767.00",$372.92,2020,GURNEE,6407 ANDOVER DR,,IL,60031,,ANDOVER,6407,,DR
-87.95836874,42.34529363,2020,2019,07-28-308-023,9828440,103546,"$310,638.00",$372.77,2020,GURNEE,6228 FORMOOR LN,,IL,60031,,FORMOOR,6228,,LN
-87.9612058,42.34582724,2020,2019,07-28-304-016,9828440,103401,"$310,203.00",$372.24,2020,GURNEE,6394 ANDOVER DR,,IL,60031,,ANDOVER,6394,,DR
-87.95761839,42.34628961,2020,2019,07-28-307-014,9828440,102665,"$307,995.00",$369.59,2020,GURNEE,6258 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6258,,BLVD
-87.95688747,42.34429805,2020,2019,07-28-310-016,9828440,102516,"$307,548.00",$369.06,2020,GURNEE,841 COMPTON CT,,IL,60031,,COMPTON,841,,CT
-87.95852782,42.3445926,2020,2019,07-28-308-032,9828440,102465,"$307,395.00",$368.87,2020,GURNEE,6244 FORMOOR LN,,IL,60031,,FORMOOR,6244,,LN
-87.95527951,42.3454308,2020,2019,07-28-310-018,9828440,102109,"$306,327.00",$367.59,2020,GURNEE,802 ADDERLY LN,,IL,60031,,ADDERLY,802,,LN
-87.95854142,42.34723925,2020,2019,07-28-304-008,9828440,101906,"$305,718.00",$366.86,2020,GURNEE,740 DARNELL LN,,IL,60031,,DARNELL,740,,LN
-87.95792063,42.34367913,2020,2019,07-28-313-011,9828440,101821,"$305,463.00",$366.56,2020,GURNEE,6265 FORMOOR LN,,IL,60031,,FORMOOR,6265,,LN
-87.95737467,42.34629882,2020,2019,07-28-307-015,9828440,101817,"$305,451.00",$366.54,2020,GURNEE,6250 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6250,,BLVD
-87.96087538,42.34528509,2020,2019,07-28-304-023,9828440,101211,"$303,633.00",$364.36,2020,GURNEE,6383 ANDOVER DR,,IL,60031,,ANDOVER,6383,,DR
-87.95514459,42.34458933,2020,2019,07-28-301-054,9828440,94053,"$282,159.00",$338.59,2020,GURNEE,819 ADDERLY LN,,IL,60031,,ADDERLY,819,,LN
-87.9578733,42.34433104,2020,2019,07-28-313-007,9828440,100087,"$300,261.00",$360.31,2020,GURNEE,6249 FORMOOR LN,,IL,60031,,FORMOOR,6249,,LN
-87.95501646,42.34474885,2020,2019,07-28-301-053,9828440,93793,"$281,379.00",$337.65,2020,GURNEE,815 ADDERLY LN,,IL,60031,,ADDERLY,815,,LN
-87.96316613,42.3458405,2020,2019,07-28-311-001,9828440,104372,"$313,116.00",$375.74,2020,GURNEE,6442 ANDOVER DR,,IL,60031,,ANDOVER,6442,,DR
-87.95759271,42.34518033,2020,2019,07-28-313-002,9828440,103454,"$310,362.00",$372.43,2020,GURNEE,6215 FORMOOR LN,,IL,60031,,FORMOOR,6215,,LN
-87.95772566,42.34556756,2020,2019,07-28-308-026,9828440,98071,"$294,213.00",$353.06,2020,GURNEE,6216 FORMOOR LN,,IL,60031,,FORMOOR,6216,,LN
-87.95852874,42.34442796,2020,2019,07-28-308-033,9828440,91564,"$274,692.00",$329.63,2020,GURNEE,6248 FORMOOR LN,,IL,60031,,FORMOOR,6248,,LN
-87.95540801,42.34510894,2020,2019,07-28-310-020,9828440,95800,"$287,400.00",$344.88,2020,GURNEE,810 ADDERLY LN,,IL,60031,,ADDERLY,810,,LN
-87.95470257,42.34554746,2020,2019,07-28-301-029,9828440,95652,"$286,956.00",$344.35,2020,GURNEE,6141 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6141,,BLVD
-87.95347482,42.35261716,2020,2019,07-28-207-075,9828440,95076,"$285,228.00",$342.27,2020,GURNEE,6073 CLUB HOUSE CT,,IL,60031,,CLUB HOUSE,6073,,CT
-87.95668732,42.34411227,2020,2019,07-28-310-028,9828440,94862,"$284,586.00",$341.50,2020,GURNEE,842 ADDERLY LN,,IL,60031,,ADDERLY,842,,LN
-87.95775532,42.34295604,2020,2019,07-28-308-050,9828440,94019,"$282,057.00",$338.47,2020,GURNEE,915 ADDERLY LN,,IL,60031,,ADDERLY,915,,LN
-87.95387169,42.34888968,2020,2019,07-28-305-021,9828440,87570,"$262,710.00",$315.25,2020,GURNEE,6077 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6077,,DR
-87.96186011,42.34455502,2020,2019,07-28-312-008,9828440,98604,"$295,812.00",$354.97,2020,GURNEE,830 HALIFAX RD,,IL,60031,,HALIFAX,830,,RD
-87.9580039,42.34341668,2020,2019,07-28-313-012,9828440,91383,"$274,149.00",$328.98,2020,GURNEE,920 ADDERLY LN,,IL,60031,,ADDERLY,920,,LN
-87.95616649,42.34483007,2020,2019,07-28-310-010,9828440,91357,"$274,071.00",$328.89,2020,GURNEE,817 DUNHILL CT,,IL,60031,,DUNHILL,817,,CT
-87.96121948,42.34438312,2020,2019,07-28-308-010,9828440,96385,"$289,155.00",$346.99,2020,GURNEE,6389 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6389,,BLVD
-87.9571873,42.34653442,2020,2019,07-28-307-011,9828440,90295,"$270,885.00",$325.06,2020,GURNEE,760 GLOSTER CT,,IL,60031,,GLOSTER,760,,CT
-87.95733902,42.34507465,2020,2019,07-28-313-001,9828440,90078,"$270,234.00",$324.28,2020,GURNEE,6203 FORMOOR LN,,IL,60031,,FORMOOR,6203,,LN
-87.95420932,42.34489632,2020,2019,07-28-301-037,9828440,89926,"$269,778.00",$323.73,2020,GURNEE,6130 NEWBURY CT,,IL,60031,,NEWBURY,6130,,CT
-87.95576946,42.34834478,2020,2019,07-28-306-019,9828440,89872,"$269,616.00",$323.54,2020,GURNEE,6036 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6036,,DR
-87.95837409,42.34776964,2020,2019,07-28-304-003,9828440,89720,"$269,160.00",$322.99,2020,GURNEE,716 DARNELL LN,,IL,60031,,DARNELL,716,,LN
-87.95545128,42.34888077,2020,2019,07-28-305-012,9828440,88534,"$265,602.00",$318.72,2020,GURNEE,6029 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6029,,DR
-87.9553684,42.3487318,2020,2019,07-28-305-013,9828440,88332,"$264,996.00",$318.00,2020,GURNEE,6033 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6033,,DR
-87.95814612,42.34572038,2020,2019,07-28-308-003,9828440,88303,"$264,909.00",$317.89,2020,GURNEE,6277 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6277,,BLVD
-87.95341081,42.35003578,2020,2019,07-28-210-003,9828440,88267,"$264,801.00",$317.76,2020,GURNEE,6121 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6121,,DR
-87.95784937,42.3438382,2020,2019,07-28-313-010,9828440,87964,"$263,892.00",$316.67,2020,GURNEE,6261 FORMOOR LN,,IL,60031,,FORMOOR,6261,,LN
-87.95347661,42.34984121,2020,2019,07-28-210-004,9828440,87801,"$263,403.00",$316.08,2020,GURNEE,6109 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6109,,DR
-87.95482329,42.34438094,2020,2019,07-28-301-050,9828440,86712,"$260,136.00",$312.16,2020,GURNEE,6109 NEWBURY CT,,IL,60031,,NEWBURY,6109,,CT
-87.95779856,42.34776649,2020,2019,07-28-304-005,9828440,89189,"$267,567.00",$321.08,2020,GURNEE,700 DARNELL LN,,IL,60031,,DARNELL,700,,LN
-87.95387518,42.34986031,2020,2019,07-28-108-001,9828440,86437,"$259,311.00",$311.17,2020,GURNEE,673 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,673,,WAY
-87.95853243,42.34492766,2020,2019,07-28-308-030,9828440,85808,"$257,424.00",$308.91,2020,GURNEE,6236 FORMOOR LN,,IL,60031,,FORMOOR,6236,,LN
-87.956878,42.34400858,2020,2019,07-28-310-029,9828440,85555,"$256,665.00",$308.00,2020,GURNEE,846 ADDERLY LN,,IL,60031,,ADDERLY,846,,LN
-87.95519867,42.34931099,2020,2019,07-28-305-002,9828440,90472,"$271,416.00",$325.70,2020,GURNEE,733 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,733,,WAY
-87.9561878,42.35062111,2020,2019,07-28-105-001,9828440,92291,"$276,873.00",$332.25,2020,GURNEE,658 ROLLING GREEN ST,,IL,60031,,ROLLING GREEN,658,,ST
-87.9561964,42.35110083,2020,2019,07-28-104-010,9828440,90148,"$270,444.00",$324.53,2020,GURNEE,6190 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6190,,DR
-87.95543748,42.35044145,2020,2019,07-28-106-002,9828440,78855,"$236,565.00",$283.88,2020,GURNEE,6171 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6171,,DR
-87.95640782,42.34972812,2020,2019,07-28-105-007,9828440,83456,"$250,368.00",$300.44,2020,GURNEE,694 ROLLING GREEN ST,,IL,60031,,ROLLING GREEN,694,,ST
-87.95445477,42.34888812,2020,2019,07-28-305-005,9828440,82602,"$247,806.00",$297.37,2020,GURNEE,715 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,715,,WAY
-87.9549786,42.34863384,2020,2019,07-28-305-015,9828440,86452,"$259,356.00",$311.23,2020,GURNEE,6049 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6049,,DR
-87.95375254,42.35015754,2020,2019,07-28-210-001,9828440,85736,"$257,208.00",$308.65,2020,GURNEE,661 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,661,,WAY
-87.95646258,42.34958209,2020,2019,07-28-105-008,9828440,79487,"$238,461.00",$286.15,2020,GURNEE,700 ROLLING GREEN ST,,IL,60031,,ROLLING GREEN,700,,ST
-87.95518245,42.34960784,2020,2019,07-28-107-004,9828440,86317,"$258,951.00",$310.74,2020,GURNEE,6153 BROOKSTONE PL,,IL,60031,,BROOKSTONE,6153,,PL
-87.95706992,42.34388816,2020,2019,07-28-310-030,9828440,101855,"$305,565.00",$366.68,2020,GURNEE,850 ADDERLY LN,,IL,60031,,ADDERLY,850,,LN
-87.95552976,42.35015944,2020,2019,07-28-106-010,9828440,81927,"$245,781.00",$294.94,2020,GURNEE,6182 BROOKSTONE PL,,IL,60031,,BROOKSTONE,6182,,PL
-87.95409237,42.34931602,2020,2019,07-28-305-008,9828440,80883,"$242,649.00",$291.18,2020,GURNEE,697 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,697,,WAY
-87.9545258,42.35026183,2020,2019,07-28-106-007,9828440,73273,"$219,819.00",$263.78,2020,GURNEE,6151 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6151,,DR
-87.95489046,42.35033368,2020,2019,07-28-106-005,9828440,72251,"$216,753.00",$260.10,2020,GURNEE,6159 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6159,,DR
-87.95498157,42.35005352,2020,2019,07-28-106-013,9828440,67776,"$203,328.00",$243.99,2020,GURNEE,6150 BROOKSTONE PL,,IL,60031,,BROOKSTONE,6150,,PL
-87.96274717,42.34583537,2020,2019,07-28-311-002,9828440,105431,"$316,293.00",$379.55,2020,GURNEE,6434 ANDOVER DR,,IL,60031,,ANDOVER,6434,,DR
-87.95636862,42.34986723,2020,2019,07-28-105-006,9828440,85405,"$256,215.00",$307.46,2020,GURNEE,688 ROLLING GREEN ST,,IL,60031,,ROLLING GREEN,688,,ST
-87.95903021,42.34434643,2020,2019,07-28-308-017,9828440,119967,"$359,901.00",$431.88,2020,GURNEE,6333 BRAXTON CT,,IL,60031,,BRAXTON,6333,,CT
-87.95685797,42.34482093,2020,2019,07-28-310-013,9828440,111070,"$333,210.00",$399.85,2020,GURNEE,829 COMPTON CT,,IL,60031,,COMPTON,829,,CT
-87.95525513,42.35040552,2020,2019,07-28-106-003,9828440,66619,"$199,857.00",$239.83,2020,GURNEE,6167 GOLFVIEW DR,,IL,60031,,GOLFVIEW,6167,,DR
-87.95753182,42.34360448,2020,2019,07-28-313-014,9828440,108123,"$324,369.00",$389.24,2020,GURNEE,902 ADDERLY LN,,IL,60031,,ADDERLY,902,,LN
-87.95647992,42.34422166,2020,2019,07-28-310-027,9828440,106456,"$319,368.00",$383.24,2020,GURNEE,838 ADDERLY LN,,IL,60031,,ADDERLY,838,,LN
-87.9571413,42.34627274,2020,2019,07-28-307-016,9828440,106260,"$318,780.00",$382.54,2020,GURNEE,6242 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6242,,BLVD
-87.96087586,42.34582306,2020,2019,07-28-304-017,9828440,105260,"$315,780.00",$378.94,2020,GURNEE,6386 ANDOVER DR,,IL,60031,,ANDOVER,6386,,DR
-87.95659852,42.34465536,2020,2019,07-28-310-014,9828440,111184,"$333,552.00",$400.26,2020,GURNEE,833 COMPTON CT,,IL,60031,,COMPTON,833,,CT
-87.96120697,42.34528583,2020,2019,07-28-304-022,9828440,110802,"$332,406.00",$398.89,2020,GURNEE,6391 ANDOVER DR,,IL,60031,,ANDOVER,6391,,DR
-87.9589135,42.34456555,2020,2019,07-28-308-018,9828440,110461,"$331,383.00",$397.66,2020,GURNEE,6325 BRAXTON CT,,IL,60031,,BRAXTON,6325,,CT
-87.9560233,42.34615221,2020,2019,07-28-309-001,9828440,110110,"$330,330.00",$396.40,2020,GURNEE,6198 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6198,,BLVD
-87.95835216,42.3424519,2020,2019,07-28-308-055,9828440,109788,"$329,364.00",$395.24,2020,GURNEE,6292 FORMOOR LN,,IL,60031,,FORMOOR,6292,,LN
-87.95852966,42.34426332,2020,2019,07-28-308-034,9828440,102112,"$306,336.00",$367.60,2020,GURNEE,6252 FORMOOR LN,,IL,60031,,FORMOOR,6252,,LN
-87.96000871,42.34568072,2020,2019,07-28-304-020,9828440,103521,"$310,563.00",$372.68,2020,GURNEE,6354 ANDOVER DR,,IL,60031,,ANDOVER,6354,,DR
-87.96280252,42.34530063,2020,2019,07-28-312-002,9828440,109549,"$328,647.00",$394.38,2020,GURNEE,6431 ANDOVER DR,,IL,60031,,ANDOVER,6431,,DR
-87.95505898,42.3442287,2020,2019,07-28-301-049,9828440,109473,"$328,419.00",$394.10,2020,GURNEE,6105 NEWBURY CT,,IL,60031,,NEWBURY,6105,,CT
-87.96245126,42.34583343,2020,2019,07-28-311-003,9828440,109149,"$327,447.00",$392.94,2020,GURNEE,6426 ANDOVER DR,,IL,60031,,ANDOVER,6426,,DR
-87.96025107,42.34525106,2020,2019,07-28-304-025,9828440,108700,"$326,100.00",$391.32,2020,GURNEE,6367 ANDOVER DR,,IL,60031,,ANDOVER,6367,,DR
-87.95852984,42.34513228,2020,2019,07-28-308-022,9828440,108326,"$324,978.00",$389.97,2020,GURNEE,6232 FORMOOR LN,,IL,60031,,FORMOOR,6232,,LN
-87.96087866,42.34491489,2020,2019,07-28-304-027,9828440,108124,"$324,372.00",$389.25,2020,GURNEE,6380 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6380,,BLVD
-87.96185792,42.34502103,2020,2019,07-28-312-006,9828440,108073,"$324,219.00",$389.06,2020,GURNEE,814 HALIFAX RD,,IL,60031,,HALIFAX,814,,RD
-87.9585472,42.34624912,2020,2019,07-28-304-014,9828440,106788,"$320,364.00",$384.44,2020,GURNEE,788 DARNELL LN,,IL,60031,,DARNELL,788,,LN
-87.95605871,42.34441677,2020,2019,07-28-310-025,9828440,106649,"$319,947.00",$383.94,2020,GURNEE,830 ADDERLY LN,,IL,60031,,ADDERLY,830,,LN
-87.96120908,42.34491886,2020,2019,07-28-304-026,9828440,106574,"$319,722.00",$383.67,2020,GURNEE,6388 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6388,,BLVD
-87.9618603,42.34432102,2020,2019,07-28-312-009,9828440,106464,"$319,392.00",$383.27,2020,GURNEE,838 HALIFAX RD,,IL,60031,,HALIFAX,838,,RD
-87.95449393,42.34447734,2020,2019,07-28-301-051,9828440,105691,"$317,073.00",$380.49,2020,GURNEE,6125 NEWBURY CT,,IL,60031,,NEWBURY,6125,,CT
-87.95982572,42.34510717,2020,2019,07-28-304-031,9828440,105524,"$316,572.00",$379.89,2020,GURNEE,6328 CROSSLAND BLVD,,IL,60031,,CROSSLAND,6328,,BLVD
-87.95854303,42.34740117,2020,2019,07-28-304-007,9828440,116563,"$349,689.00",$419.63,2020,GURNEE,732 DARNELL LN,,IL,60031,,DARNELL,732,,LN
-87.95469944,42.34530795,2020,2019,07-28-301-033,9828440,105377,"$316,131.00",$379.36,2020,GURNEE,803 ADDERLY LN,,IL,60031,,ADDERLY,803,,LN
-87.95853272,42.34393362,2020,2019,07-28-308-036,9828440,105348,"$316,044.00",$379.25,2020,GURNEE,6260 FORMOOR LN,,IL,60031,,FORMOOR,6260,,LN
-87.95854787,42.34641553,2020,2019,07-28-304-013,9828440,105188,"$315,564.00",$378.68,2020,GURNEE,780 DARNELL LN,,IL,60031,,DARNELL,780,,LN
-87.95854636,42.34601864,2020,2019,07-28-304-015,9828440,105142,"$315,426.00",$378.51,2020,GURNEE,796 DARNELL LN,,IL,60031,,DARNELL,796,,LN
-87.95593763,42.34456948,2020,2019,07-28-310-024,9828440,105091,"$315,273.00",$378.33,2020,GURNEE,826 ADDERLY LN,,IL,60031,,ADDERLY,826,,LN
-87.96221127,42.3452975,2020,2019,07-28-312-004,9828440,105089,"$315,267.00",$378.32,2020,GURNEE,6415 ANDOVER DR,,IL,60031,,ANDOVER,6415,,DR
-87.95854528,42.34707409,2020,2019,07-28-304-009,9828440,104976,"$314,928.00",$377.91,2020,GURNEE,748 DARNELL LN,,IL,60031,,DARNELL,748,,LN
-87.95814127,42.345394,2020,2019,07-28-308-024,9828440,104867,"$314,601.00",$377.52,2020,GURNEE,6224 FORMOOR LN,,IL,60031,,FORMOOR,6224,,LN
-87.95853772,42.34343896,2020,2019,07-28-308-039,9828440,109868,"$329,604.00",$395.52,2020,GURNEE,6272 FORMOOR LN,,IL,60031,,FORMOOR,6272,,LN
-87.95479923,42.3500176,2020,2019,07-28-106-014,9828440,72721,"$218,163.00",$261.80,2020,GURNEE,6142 BROOKSTONE PL,,IL,60031,,BROOKSTONE,6142,,PL
-87.95666714,42.344455,2020,2019,07-28-310-015,9828440,104543,"$313,629.00",$376.35,2020,GURNEE,837 COMPTON CT,,IL,60031,,COMPTON,837,,CT
-87.95854106,42.34310918,2020,2019,07-28-308-041,9828440,104280,"$312,840.00",$375.41,2020,GURNEE,6280 FORMOOR LN,,IL,60031,,FORMOOR,6280,,LN
-87.95572413,42.34525808,2020,2019,07-28-310-008,9828440,104244,"$312,732.00",$375.28,2020,GURNEE,809 DUNHILL CT,,IL,60031,,DUNHILL,809,,CT
-87.96250661,42.34529868,2020,2019,07-28-312-003,9828440,104094,"$312,282.00",$374.74,2020,GURNEE,6423 ANDOVER DR,,IL,60031,,ANDOVER,6423,,DR
-87.9553995,42.34431494,2020,2019,07-28-301-056,9828440,104072,"$312,216.00",$374.66,2020,GURNEE,827 ADDERLY LN,,IL,60031,,ADDERLY,827,,LN
-87.9577328,42.34342376,2020,2019,07-28-313-013,9828440,103727,"$311,181.00",$373.42,2020,GURNEE,908 ADDERLY LN,,IL,60031,,ADDERLY,908,,LN
-87.95662027,42.34509249,2020,2019,07-28-310-012,9828440,103767,"$311,301.00",$373.56,2020,GURNEE,825 DUNHILL CT,,IL,60031,,DUNHILL,825,,CT
-87.95505914,42.34905833,2020,2019,07-28-305-003,9828440,104981,"$314,943.00",$377.93,2020,GURNEE,727 FAIR LINKS WAY,,IL,60031,,FAIR LINKS,727,,WAY
-87.95856752,42.34761728,2020,2019,07-28-304-006,9828440,103704,"$311,112.00",$373.33,2020,GURNEE,724 DARNELL LN,,IL,60031,,DARNELL,724,,LN
-87.95669018,42.34361952,2020,2019,07-28-301-064,9828440,103525,"$310,575.00",$372.69,2020,GURNEE,855 BINGHAM CT,,IL,60031,,BINGHAM,855,,CT
-87.95918272,42.34498836,2020,2019,07-28-308-020,9828440,103508,"$310,524.00",$372.63,2020,GURNEE,6309 BRAXTON CT,,IL,60031,,BRAXTON,6309,,CT
-87.957116,42.34324485,2020,2019,07-28-308-053,9828440,103363,"$310,089.00",$372.11,2020,GURNEE,903 ADDERLY LN,,IL,60031,,ADDERLY,903,,LN
-87.95745306,42.34711842,2020,2019,07-28-307-008,9828440,102963,"$308,889.00",$370.67,2020,GURNEE,736 GLOSTER CT,,IL,60031,,GLOSTER,736,,CT
-87.95854646,42.34674499,2020,2019,07-28-304-011,9828440,102891,"$308,673.00",$370.41,2020,GURNEE,764 DARNELL LN,,IL,60031,,DARNELL,764,,LN
-87.95627044,42.34431772,2020,2019,07-28-310-026,9828440,102825,"$308,475.00",$370.17,2020,GURNEE,834 ADDERLY LN,,IL,60031,,ADDERLY,834,,LN
-87.95940898,42.34434523,2020,2019,07-28-308-016,9828440,104858,"$314,574.00",$377.49,2020,GURNEE,6341 BRAXTON CT,,IL,60031,,BRAXTON,6341,,CT
